time_s,fid_source_v,adc_differential_v
0.0076664,9.04112829e-07,-1.0059999999700864e-05
0.0076714,8.7347879e-07,6.959999999889277e-06
0.0076764,8.38939673e-07,2.3839999999886174e-05
0.0076814,8.00649947e-07,4.051000000027116e-05
0.0076864,7.58780849e-07,5.6900000000137396e-05
0.0076914,7.13519615e-07,7.292000000003185e-05
0.0076964,6.6506865e-07,8.850999999987508e-05
0.0077014,6.13644615e-07,0.00010360000000009251
0.0077064,5.59477462e-07,0.00011811000000028216
0.0077114,5.02809407e-07,0.0001319900000003038
0.0077164,4.43893843e-07,0.00014518000000007802
0.0077214,3.82994212e-07,0.000157600000000091
0.0077264,3.20382821e-07,0.00016922000000008097
0.0077314,2.5633963e-07,0.00017997000000002927
0.0077364,1.91150996e-07,0.00018980000000023978
0.0077414,1.25108395e-07,0.00019868000000000663
0.0077464,5.85071187e-08,0.0002065600000000778
0.0077514,-8.35504678e-09,0.0002134100000001915
0.0077564,-7.51791523e-08,0.00021919000000014677
0.0077614,-1.41666422e-07,0.00022389000000000436
0.0077664,-2.07519589e-07,0.0002274700000000074
0.0077714,-2.72444224e-07,0.00022992000000021662
0.0077764,-3.36150054e-07,0.00023124000000018796
0.0077814,-3.98352257e-07,0.00023141000000004297
0.0077864,-4.58772738e-07,0.00023044000000016496
0.0077914,-5.1714137e-07,0.0002283200000001706
0.0077964,-5.73197203e-07,0.00022506999999993837
0.0078014,-6.26689631e-07,0.00022070000000029566
0.0078064,-6.77379512e-07,0.00021523000000023274
0.0078114,-7.25040237e-07,0.00020869000000001137
0.0078164,-7.69458742e-07,0.0002010999999999541
0.0078214,-8.10436462e-07,0.0001924899999998786
0.0078264,-8.47790218e-07,0.00018290999999992508
0.0078314,-8.81353037e-07,0.00017240000000029454
0.0078364,-9.10974897e-07,0.00016101000000023902
0.0078414,-9.36523396e-07,0.0001487799999999595
0.0078464,-9.57884348e-07,0.0001357600000000403
0.0078514,-9.74962291e-07,0.0001220299999999952
0.0078564,-9.87680913e-07,0.00010763999999996443
0.0078614,-9.95983393e-07,9.264000000008821e-05
0.0078664,-9.99832657e-07,7.712000000026364e-05
0.0078714,-9.99211542e-07,6.11400000001261e-05
0.0078764,-9.9412287e-07,4.477000000013831e-05
0.0078814,-9.84589443e-07,2.8079999999874872e-05
0.0078864,-9.7065393e-07,1.1150000000181848e-05
0.0078914,-9.52378685e-07,-5.949999999810274e-06
0.0078964,-9.29845465e-07,-2.3129999999760287e-05
0.0079014,-9.03155061e-07,-4.033000000003284e-05
0.0079064,-8.72426853e-07,-5.746999999978186e-05
0.0079114,-8.37798273e-07,-7.446999999993764e-05
0.0079164,-7.99424187e-07,-9.123999999971488e-05
0.0079214,-7.5747621e-07,-0.00010772999999986155
0.0079264,-7.12141932e-07,-0.00012385000000003643
0.0079314,-6.63624082e-07,-0.000139539999999716
0.0079364,-6.12139622e-07,-0.00015471999999983055
0.0079414,-5.57918775e-07,-0.00016931999999991731
0.0079464,-5.01203994e-07,-0.00018327999999989686
0.0079514,-4.42248884e-07,-0.00019652999999975052
0.0079564,-3.8131706e-07,-0.00020902999999972138
0.0079614,-3.18680977e-07,-0.00022069999999985157
0.0079664,-2.54620702e-07,-0.0002314999999999401
0.0079714,-1.8942267e-07,-0.00024137999999984672
0.0079764,-1.23378399e-07,-0.00025029999999981456
0.0079814,-5.67831876e-08,-0.0002582099999997034
0.0079864,1.00652053e-08,-0.00026507999999969556
0.0079914,7.68678922e-08,-0.00027087999999997336
0.0079964,1.43326193e-07,-0.00027557999999983096
0.0080014,2.0914297e-07,-0.0002791699999997732
0.0080064,2.74023958e-07,-0.00028161999999998244
0.0080114,3.37679078e-07,-0.00028292000000007533
0.0080164,3.99823735e-07,-0.0002830700000000519
0.0080214,4.60180091e-07,-0.0002820599999999729
0.0080264,5.18478306e-07,-0.0002799099999997168
0.0080314,5.74457746e-07,-0.0002766099999997884
0.0080364,6.27868146e-07,-0.0002721900000000055
0.0080414,6.78470731e-07,-0.00026666999999980234
0.0080464,7.26039281e-07,-0.0002600600000000064
0.0080514,7.70361145e-07,-0.00025239999999993046
0.0080564,8.11238191e-07,-0.0002437199999998363
0.0080614,8.48487689e-07,-0.00023405999999992488
0.0080664,8.81943133e-07,-0.00022345999999995314
0.0080714,9.1145498e-07,-0.00021197000000006128
0.0080764,9.36891322e-07,-0.00019964999999988464
0.0080814,9.58138473e-07,-0.00018654000000006832
0.0080864,9.75101479e-07,-0.00017269999999980357
0.0080914,9.87704543e-07,-0.00015820999999993646
0.0080964,9.95891361e-07,-0.0001431099999997798
0.0081014,9.99625376e-07,-0.00012747999999973558
0.0081064,9.98889939e-07,-0.00011138999999982246
0.0081114,9.93688385e-07,-9.490000000011989e-05
0.0081164,9.84044019e-07,-7.810000000008088e-05
0.0081214,9.70000007e-07,-6.105999999972411e-05
0.0081264,9.51619189e-07,-4.385999999989565e-05
0.0081314,9.28983791e-07,-2.6559999999786754e-05
0.0081364,9.02195065e-07,-9.260000000121948e-06
0.0081414,8.71372827e-07,7.979999999907506e-06
0.0081464,8.3665493e-07,2.5079999999899627e-05
0.0081514,7.9819664e-07,4.1959999999896525e-05
0.0081564,7.56169949e-07,5.8539999999940306e-05
0.0081614,7.10762798e-07,7.475999999995153e-05
0.0081664,6.62178243e-07,9.053000000003308e-05
0.0081714,6.10633543e-07,0.00010579000000010552
0.0081764,5.56359189e-07,0.00012046000000021095
0.0081814,4.99597875e-07,0.0001345000000001484
0.0081864,4.40603414e-07,0.0001478200000000207
0.0081914,3.79639597e-07,0.0001603700000001318
0.0081964,3.1697902e-07,0.00017209999999989734
0.0082014,2.52901862e-07,0.00018295000000012607
0.0082064,1.87694632e-07,0.0001928700000002337
0.0082114,1.2164889e-07,0.0002018200000000192
0.0082164,5.50599393e-08,0.0002097600000001698
0.0082214,-1.17744879e-08,0.00021665000000004042
0.0082264,-7.85555667e-08,0.00022246000000025745
0.0082314,-1.44984714e-07,0.00022717000000005427
0.0082364,-2.10764922e-07,0.0002307500000000573
0.0082414,-2.7560209e-07,0.0002331899999998832
0.0082464,-3.39206334e-07,0.00023447000000009766
0.0082514,-4.01293288e-07,0.00023460000000019576
0.0082564,-4.61585371e-07,0.0002335700000002383
0.0082614,-5.1981303e-07,0.00023137000000028607
0.0082664,-5.75715947e-07,0.00022804000000009594
0.0082714,-6.290442e-07,0.0002235700000001728
0.0082764,-6.79559379e-07,0.00021798999999989022
0.0082814,-7.27035658e-07,0.00021132000000001483
0.0082864,-7.71260797e-07,0.00020358999999992022
0.0082914,-8.12037095e-07,0.00019484000000025148
0.0082964,-8.49182276e-07,0.0001850999999999381
0.0083014,-8.82530298e-07,0.00017442000000000846
0.0083064,-9.11932099e-07,0.0001628500000001587
0.0083114,-9.37256262e-07,0.00015044000000008495
0.0083164,-9.58389604e-07,0.00013723999999992742
0.0083214,-9.7523768e-07,0.00012331000000020964
0.0083264,-9.87725206e-07,0.00010871000000012288
0.0083314,-9.95796394e-07,9.351000000012988e-05
0.0083364,-9.99415205e-07,7.778000000024932e-05
0.0083414,-9.98565505e-07,6.159000000005577e-05
0.0083464,-9.93251141e-07,4.500000000007276e-05
0.0083514,-9.8349592e-07,2.810000000019741e-05
0.0083564,-9.69343505e-07,1.09600000000043e-05
0.0083614,-9.5085722e-07,-6.350000000043821e-06
0.0083664,-9.28119764e-07,-2.3749999999989058e-05
0.0083714,-9.01232843e-07,-4.1149999999934295e-05
0.0083764,-8.70316714e-07,-5.848999999980009e-05
0.0083814,-8.35509649e-07,-7.567999999968933e-05
0.0083864,-7.96967313e-07,-9.265000000002743e-05
0.0083914,-7.54862072e-07,-0.00010931999999996833
0.0083964,-7.0938222e-07,-0.00012560999999999822
0.0084014,-6.60731138e-07,-0.00014146000000003767
0.0084064,-6.0912638e-07,-0.000156800000000068
0.0084114,-5.54798709e-07,-0.00017154999999968723
0.0084164,-4.97991056e-07,-0.00018563999999976488
0.0084214,-4.3895744e-07,-0.00019901999999971665
0.0084264,-3.77961828e-07,-0.00021162999999990717
0.0084314,-3.15276957e-07,-0.00022340999999981292
0.0084364,-2.51183116e-07,-0.00023429999999979856
0.0084414,-1.85966888e-07,-0.00024424999999972385
0.0084464,-1.19919872e-07,-0.00025322999999977114
0.0084514,-5.33373785e-08,-0.0002611899999998002
0.0084564,1.34828897e-08,-0.00026809999999999334
0.0084614,8.02421714e-08,-0.0002739199999997055
0.0084664,1.46641981e-07,-0.0002786299999999464
0.0084714,2.12385442e-07,-0.00028220999999994945
0.0084764,2.77178617e-07,-0.00028463999999983614
0.0084814,3.40731821e-07,-0.00028591000000011135
0.0084864,4.02760913e-07,-0.0002860099999999477
0.0084914,4.62988574e-07,-0.0002849499999997285
0.0084964,5.21145538e-07,-0.00028271999999995856
0.0085014,5.76971803e-07,-0.0002793400000000723
0.0085064,6.30217789e-07,-0.00027482000000000895
0.0085114,6.80645456e-07,-0.00026919000000003024
0.0085164,7.28029366e-07,-0.0002624600000000754
0.0085214,7.72157695e-07,-0.00025466999999990136
0.0085264,8.12833175e-07,-0.00024584999999976986
0.0085314,8.49873979e-07,-0.0002360399999998819
0.0085364,8.83114532e-07,-0.00022527999999999437
0.0085414,9.12406253e-07,-0.00021362999999974264
0.0085464,9.37618217e-07,-0.00020112999999977177
0.0085514,9.58637743e-07,-0.00018783999999971712
0.0085564,9.75370895e-07,-0.00017382000000010223
0.0085614,9.87742902e-07,-0.00015914000000005757
0.0085664,9.95698495e-07,-0.00014384999999972337
0.0085714,9.99202148e-07,-0.00012802000000000646
0.0085764,9.98238245e-07,-0.00011172999999997657
0.0085814,9.92811141e-07,-9.505000000009645e-05
0.0085864,9.82945149e-07,-7.804999999994067e-05
0.0085914,9.68684428e-07,-6.081999999985044e-05
0.0085964,9.50092784e-07,-4.3409999999965976e-05
0.0086014,9.27253387e-07,-2.5930000000062847e-05
0.0086064,9.00268401e-07,-8.429999999837179e-06
0.0086114,8.69258519e-07,8.989999999986509e-06
0.0086164,8.34362434e-07,2.6270000000216953e-05
0.0086214,7.95736208e-07,4.332000000006886e-05
0.0086264,7.53552583e-07,6.006999999996765e-05
0.0086314,7.08000203e-07,7.644999999989466e-05
0.0086364,6.59282771e-07,9.236999999995277e-05
0.0086414,6.07618141e-07,0.00010777000000006254
0.0086464,5.53237341e-07,0.0001225800000002053
0.0086514,4.96383542e-07,0.00013674000000030162
0.0086564,4.37310966e-07,0.0001501699999999495
0.0086614,3.76283757e-07,0.00016283000000028025
0.0086664,3.13574793e-07,0.00017464000000000368
0.0086714,2.49464468e-07,0.0001855700000001903
0.0086764,1.84239441e-07,0.0001955599999998725
0.0086814,1.1819135e-07,0.00020456000000024233
0.0086864,5.16155102e-08,0.00021254000000014983
0.0086914,-1.51904062e-08,0.0002194600000002822
0.0086964,-8.19277018e-08,0.0002252899999999336
0.0087014,-1.48297989e-07,0.0002300000000001745
0.0087064,-2.14004524e-07,0.0002335700000002383
0.0087114,-2.78753535e-07,0.00023599000000018577
0.0087164,-3.42255533e-07,0.00023724000000013845
0.0087214,-4.04226608e-07,0.00023732000000009634
0.0087264,-4.64389698e-07,0.00023622000000012022
0.0087314,-5.22475828e-07,0.00023396000000008854
0.0087364,-5.78225311e-07,0.0002305400000000013
0.0087414,-6.31388912e-07,0.00022598000000018104
0.0087464,-6.81728958e-07,0.0002202900000001229
0.0087514,-7.29020405e-07,0.00021350000000008862
0.0087564,-7.7305184e-07,0.00020565000000027922
0.0087614,-8.13626429e-07,0.00019677000000006828
0.0087664,-8.50562796e-07,0.00018689000000016165
0.0087714,-8.83695834e-07,0.00017606000000025546
0.0087764,-9.12877441e-07,0.00016433000000004583
0.0087814,-9.37977187e-07,0.0001517600000000563
0.0087864,-9.58882891e-07,0.00013839000000004376
0.0087914,-9.75501126e-07,0.00012428000000008765
0.0087964,-9.87757635e-07,0.00010951000000014588
0.0088014,-9.95597664e-07,9.412999999991456e-05
0.0088064,-9.98986206e-07,7.822000000023976e-05
0.0088114,-9.97908159e-07,6.184000000031276e-05
0.0088164,-9.92368388e-07,4.5070000000091426e-05
0.0088214,-9.8239171e-07,2.798000000003853e-05
0.0088264,-9.68022777e-07,1.0660000000051184e-05
0.0088314,-9.49325882e-07,-6.82999999979117e-06
0.0088364,-9.26384664e-07,-2.4400000000035504e-05
0.0088414,-8.99301741e-07,-4.1979999999774975e-05
0.0088464,-8.68198247e-07,-5.948999999993987e-05
0.0088514,-8.3321329e-07,-7.68500000001282e-05
0.0088564,-7.94503331e-07,-9.3979999999938e-05
0.0088614,-7.52241487e-07,-0.00011079999999985546
0.0088664,-7.0661675e-07,-0.0001272399999998619
0.0088714,-6.57833147e-07,-0.00014322999999993868
0.0088764,-6.06108829e-07,-0.0001586900000001279
0.0088814,-5.5167509e-07,-0.000173559999999906
0.0088864,-4.94775337e-07,-0.00018776999999969846
0.0088914,-4.35663998e-07,-0.00020124999999993065
0.0088964,-3.7460539e-07,-0.0002139500000000183
0.0089014,-3.11872532e-07,-0.0002257999999999427
0.0089064,-2.47745924e-07,-0.000236759999999947
0.0089114,-1.82512298e-07,-0.000246779999999891
0.0089164,-1.1646333e-07,-0.00025579999999969516
0.0089214,-4.9894339e-08,-0.0002637999999999252
0.0089264,1.68970328e-08,-0.0002707299999999968
0.0089314,8.36121533e-08,-0.0002765600000000923
0.0089364,1.49952734e-07,-0.0002812699999998891
0.0089414,2.15622165e-07,-0.0002848300000000137
0.0089464,2.8032684e-07,-0.0002872300000000827
0.0089514,3.43777467e-07,-0.00028847000000009615
0.0089564,4.05690367e-07,-0.0002885199999997923
0.0089614,4.65788739e-07,-0.0002873899999999985
0.0089664,5.23803896e-07,-0.00028509999999970503
0.0089714,5.79476469e-07,-0.00028162999999992167
0.0089764,6.32557566e-07,-0.0002770199999999612
0.0089814,6.82809885e-07,-0.00027128999999970205
0.0089864,7.30008771e-07,-0.00026444999999997165
0.0089914,7.73943228e-07,-0.0002565400000000828
0.0089964,8.14416855e-07,-0.0002475899999998532
0.0090014,8.51248727e-07,-0.00023764999999986713
0.0090064,8.84274204e-07,-0.00022674999999994228
0.0090114,9.13345666e-07,-0.00021494999999971398
0.0090164,9.38333173e-07,-0.00020229999999976656
0.0090214,9.59125048e-07,-0.00018884999999979613
0.0090264,9.75628373e-07,-0.00017466999999982136
0.0090314,9.87769404e-07,-0.00015980999999998247
0.0090364,9.95493904e-07,-0.00014435999999973248
0.0090414,9.98767382e-07,-0.00012835999999971648
0.0090464,9.9757525e-07,-0.00011189999999983158
0.0090514,9.91922884e-07,-9.505000000009645e-05
0.0090564,9.81835604e-07,-7.788000000008566e-05
0.0090614,9.67358557e-07,-6.046999999975711e-05
0.0090664,9.48556518e-07,-4.289999999995686e-05
0.0090714,9.25513598e-07,-2.5249999999754635e-05
0.0090764,8.98332869e-07,-7.590000000057273e-06
0.0090814,8.67135901e-07,9.990000000126287e-06
0.0090864,8.32062221e-07,2.74199999998892e-05
0.0090914,7.93268687e-07,4.462000000016175e-05
0.0090964,7.50928788e-07,6.151000000009788e-05
0.0091014,7.05231866e-07,7.801000000018377e-05
0.0091064,6.56382273e-07,9.40599999998959e-05
0.0091114,6.04598451e-07,0.00010958000000016455
0.0091164,5.50111961e-07,0.00012450000000008288
0.0091214,4.93166447e-07,0.00013876000000001554
0.0091264,4.34016541e-07,0.00015228000000000463
0.0091314,3.72926733e-07,0.00016502000000029327
0.0091364,3.10170179e-07,0.00017690000000003536
0.0091414,2.46027488e-07,0.00018789000000030143
0.0091464,1.80785462e-07,0.00019793000000012384
0.0091514,1.14735815e-07,0.00020697000000025056
0.0091564,4.81738699e-08,0.00021497999999997575
0.0091614,-1.86027646e-08,0.00022191000000004735
0.0091664,-8.52955215e-08,0.00022775000000008205
0.0091714,-1.51606213e-07,0.00023244999999993965
0.0091764,-2.17238361e-07,0.00023601000000006422
0.0091814,-2.81898527e-07,0.0002383900000002548
0.0091864,-3.4529762e-07,0.00023960000000000647
0.0091914,-4.07152189e-07,0.00023963000000026824
0.0091964,-4.67185694e-07,0.0002384800000001519
0.0092014,-5.25129739e-07,0.00023614000000016233
0.0092064,-5.80725274e-07,0.0002326400000001172
0.0092114,-6.3372375e-07,0.00022798999999995573
0.0092164,-6.83888233e-07,0.00022220000000006124
0.0092214,-7.30994465e-07,0.00021531000000019063
0.0092264,-7.7483186e-07,0.00020735000000016157
0.0092314,-8.15204454e-07,0.0001983400000002966
0.0092364,-8.51931772e-07,0.00018833000000029188
0.0092414,-8.84849642e-07,0.00017737000000028758
0.0092464,-9.13810925e-07,0.00016550000000004061
0.0092514,-9.38686175e-07,0.00015278000000007452
0.0092564,-9.59364216e-07,0.00013926000000008543
0.0092614,-9.75752637e-07,0.00012500000000015277
0.0092664,-9.87778211e-07,0.00011007000000029521
0.0092714,-9.95387216e-07,9.454000000008733e-05
0.0092764,-9.98545677e-07,7.846000000011344e-05
0.0092814,-9.9723952e-07,6.193000000020987e-05
0.0092864,-9.91474632e-07,4.500000000007276e-05
0.0092914,-9.81276835e-07,2.775000000010408e-05
0.0092964,-9.66691771e-07,1.0270000000200952e-05
0.0093014,-9.47784697e-07,-7.370000000062049e-06
0.0093064,-9.24640194e-07,-2.5099999999778078e-05
0.0093114,-8.97361788e-07,-4.2829999999938195e-05
0.0093164,-8.66071485e-07,-6.047999999969633e-05
0.0093214,-8.30909231e-07,-7.7979999999922e-05
0.0093264,-7.92032279e-07,-9.52399999998299e-05
0.0093314,-7.49614491e-07,-0.00011218999999984547
0.0093364,-7.03845558e-07,-0.0001287500000000108
0.0093414,-6.54930151e-07,-0.00014485999999980237
0.0093464,-6.03087009e-07,-0.00016042999999976715
0.0093514,-5.48547959e-07,-0.00017538999999988647
0.0093564,-4.91556877e-07,-0.00018969000000002012
0.0093614,-4.323686e-07,-0.00020324999999976612
0.0093664,-3.7124779e-07,-0.00021601999999987243
0.0093714,-3.08467741e-07,-0.0002279399999998155
0.0093764,-2.44309167e-07,-0.00023894999999996003
0.0093814,-1.7905894e-07,-0.00024899999999972167
0.0093864,-1.13008812e-07,-0.00025805999999972684
0.0093914,-4.64541075e-08,-0.00026607999999983534
0.0093964,2.0307597e-08,-0.00027301999999984616
0.0094014,8.69778018e-08,-0.00027884999999994164
0.0094064,1.53258419e-07,-0.00028353999999986
0.0094114,2.18853108e-07,-0.00028709000000004536
0.0094164,2.83468594e-07,-0.0002894599999998526
0.0094214,3.46815987e-07,-0.00029064999999972585
0.0094264,4.08612069e-07,-0.00029064999999972585
0.0094314,4.68580561e-07,-0.00028946999999979184
0.0094364,5.26453356e-07,-0.0002870999999999846
0.0094414,5.81971723e-07,-0.00028355999999973847
0.0094464,6.3488746e-07,-0.00027885999999988087
0.0094514,6.84964002e-07,-0.0002730299999997854
0.0094564,7.31977483e-07,-0.00026608999999977456
0.0094614,7.75717734e-07,-0.00025807000000011016
0.0094664,8.15989223e-07,-0.00024899999999972167
0.0094714,8.52611929e-07,-0.0002389400000000208
0.0094764,8.85422147e-07,-0.00022790999999999784
0.0094814,9.1427322e-07,-0.00021598000000011552
0.0094864,9.39036194e-07,-0.00020319000000013077
0.0094914,9.59600394e-07,-0.000189600000000123
0.0094964,9.75873921e-07,-0.0001752699999997276
0.0095014,9.87784059e-07,-0.00016026999999985136
0.0095064,9.95277602e-07,-0.0001446700000000689
0.0095114,9.98321094e-07,-0.00012852000000007635
0.0095164,9.96900973e-07,-0.0001119099999997708
0.0095214,9.91023635e-07,-9.491000000005911e-05
0.0095264,9.80715407e-07,-7.759000000007177e-05
0.0095314,9.66022422e-07,-6.0039999999705884e-05
0.0095364,9.47010421e-07,-4.2329999999868306e-05
0.0095414,9.23764455e-07,-2.4529999999689522e-05
0.0095464,8.96388501e-07,-6.739999999894053e-06
0.0095514,8.65005005e-07,1.097999999988275e-05
0.0095564,8.29754325e-07,2.8530000000248634e-05
0.0095614,7.90794113e-07,4.585000000023598e-05
0.0095664,7.48298601e-07,6.28599999998869e-05
0.0095714,7.02457829e-07,7.948000000013167e-05
0.0095764,6.53476788e-07,9.563000000012423e-05
0.0095814,6.01574511e-07,0.00011124000000029
0.0095864,5.46983089e-07,0.00012625000000010544
0.0095914,4.89946632e-07,0.00014058000000005677
0.0095964,4.30720181e-07,0.00015418000000000376
0.0096014,3.69568566e-07,0.00016697999999992774
0.0096064,3.06765221e-07,0.00017892000000019337
0.0096114,2.42590964e-07,0.00018995000000021633
0.0096164,1.77332736e-07,0.0002000200000003005
0.0096214,1.11282325e-07,0.0002090900000002449
0.0096264,4.47350568e-08,0.00021710999999990932
0.0096314,-2.20115255e-08,0.00022404999999992015
0.0096364,-8.86589898e-08,0.00022988000000001563
0.0096414,-1.5490935e-07,0.000234569999999934
0.0096464,-2.204664e-07,0.0002381000000002409
0.0096514,-2.85037036e-07,0.0002404500000001697
0.0096564,-3.48332566e-07,0.00024162000000016448
0.0096614,-4.10070005e-07,0.00024160000000028603
